LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,MSSubClass,MSZoning,Street,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,GarageFinish,MoSold,SaleType,SaleCondition,SalePrice
9158,4,4,3,8,5,2007,2007,140.0,4,3,4,3,2,1,0,1,0,1496,1496,5,1496,0,0,1496,0,0,2,0,3,1,4,7,8,0,2007.0,2,474,3,3,2,168,130,0,0,0,0,0,2007,SC20,RL,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Y,SBrkr,Attchd,Fin,Jun,New,Partial,225000
10832,3,4,3,7,5,1994,1996,0.0,4,3,4,3,0,1,0,1,0,712,712,5,1086,809,0,1895,0,0,2,1,3,1,4,7,8,1,1994.0,2,409,3,3,2,143,46,0,0,0,0,500,2008,SC60,RL,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,Oct,WD,Normal,194500
8400,4,4,3,6,6,1980,1981,130.0,3,3,4,3,0,1,0,1,0,650,650,3,888,676,0,1564,0,0,2,1,3,1,3,7,8,1,1980.0,2,476,3,3,2,0,50,0,0,204,0,0,2010,SC60,RL,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Unf,Apr,WD,Normal,171000
8197,4,4,3,6,5,1977,1977,148.0,3,3,3,3,0,1,0,1,0,660,660,5,1285,0,0,1285,0,0,1,1,3,1,3,7,8,1,1977.0,2,528,3,3,2,138,0,0,0,0,0,0,2007,SC20,RL,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,Apr,WD,Normal,143500
7677,4,4,3,5,5,1953,1953,0.0,3,3,3,3,0,4,570,1,0,203,773,4,773,0,0,773,0,0,1,0,2,1,3,4,8,0,1953.0,1,240,3,3,2,0,0,0,0,0,0,0,2008,SC20,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Apr,WD,Abnorml,110000
13518,4,4,3,9,5,2008,2009,860.0,5,3,5,3,0,1,0,1,0,1926,1926,5,1966,1174,0,3140,0,0,3,1,4,1,5,11,8,2,2009.0,3,820,3,3,2,144,78,0,0,0,0,0,2009,SC60,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,BuiltIn,Fin,Jul,New,Partial,485000
7200,4,4,3,5,7,1937,1950,252.0,3,3,4,3,0,5,569,1,0,162,731,5,981,787,0,1768,1,0,1,1,3,1,4,7,8,2,1939.0,1,240,3,3,2,0,0,264,0,0,0,0,2007,SC50,RL,Pave,Lvl,Corner,SWISU,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Jun,WD,Normal,175000
12798,3,4,2,6,5,1997,1997,0.0,3,3,4,3,3,6,462,1,0,154,616,4,616,1072,0,1688,1,0,2,1,4,1,4,8,8,0,1997.0,2,603,3,3,2,403,114,185,0,0,0,400,2008,SC60,RL,Pave,HLS,Inside,ClearCr,Feedr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,May,WD,Normal,200000
4800,4,4,3,4,7,1916,1990,0.0,3,3,3,3,0,2,197,1,0,999,1196,5,1196,0,0,1196,1,0,1,0,2,1,3,5,8,0,1957.0,2,440,3,3,2,0,0,0,0,0,0,0,2007,SC30,RM,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,FuseA,Detchd,Unf,Jul,WD,Normal,109900
8199,4,4,3,7,5,2005,2005,0.0,4,3,4,3,2,6,648,1,0,80,728,5,728,728,0,1456,1,0,2,1,3,1,4,7,8,1,2005.0,2,410,3,3,2,36,18,0,0,0,0,0,2008,SC60,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,WdShing,Wd Shng,None,PConc,GasA,Y,SBrkr,Attchd,Fin,Oct,WD,Normal,189000
13891,4,4,3,9,5,2008,2009,424.0,5,3,5,3,3,1,0,1,0,1734,1734,5,1734,1088,0,2822,0,0,3,1,4,1,5,12,8,1,2009.0,3,1020,3,3,2,52,170,0,0,192,0,0,2009,SC60,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,BuiltIn,RFn,Jan,New,Partial,582933
9000,4,4,3,5,5,1954,1954,0.0,3,3,3,3,0,2,812,1,0,124,936,3,1128,0,0,1128,0,0,1,0,2,1,3,5,7,0,1954.0,1,286,3,3,2,0,0,0,0,0,0,0,2006,SC20,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Jun,WD,Family,118000
12274,3,4,3,7,5,2008,2008,256.0,4,3,4,3,0,1,0,1,0,1417,1417,5,1428,0,0,1428,0,0,2,0,3,1,5,6,8,0,2008.0,2,554,3,3,2,0,60,0,0,0,0,0,2008,SC20,RL,Pave,Lvl,FR2,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,RFn,Jul,New,Partial,227680
9750,4,4,3,5,5,1967,1967,0.0,3,3,3,3,2,5,400,3,480,100,980,4,980,0,0,980,0,0,2,0,3,1,3,6,8,0,1967.0,1,384,3,3,2,68,0,0,0,0,0,0,2006,SC80,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,Oct,WD,Normal,135500
21384,4,4,3,5,6,1923,2004,0.0,3,3,3,3,3,6,1309,1,0,15,1324,5,1072,504,0,1576,2,0,1,1,3,1,4,6,8,1,1923.0,2,528,3,3,2,0,312,0,0,0,0,0,2009,SC70,RL,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,May,WD,Normal,223500
13400,4,4,3,5,5,1966,1966,1047.0,3,3,3,3,2,5,516,4,128,380,1024,3,1086,0,0,1086,1,0,1,0,3,1,3,6,8,1,1966.0,2,484,3,3,2,0,0,0,0,0,0,0,2006,SC80,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,Jun,WD,Normal,159950
8100,4,4,3,5,5,1898,1965,0.0,3,3,3,3,0,1,0,1,0,849,849,3,1075,1063,0,2138,0,0,2,0,2,3,3,11,8,0,1910.0,2,360,2,1,0,40,156,0,0,0,0,0,2009,SC75,RM,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,2.5Unf,Hip,CompShg,AsbShng,AsbShng,None,PConc,GasA,N,FuseA,Detchd,Unf,Nov,WD,Normal,106000
10140,4,4,3,6,6,1974,1999,99.0,3,3,3,3,0,5,663,2,377,0,1040,2,1309,0,0,1309,1,0,1,1,3,1,4,5,8,1,1974.0,2,484,3,3,2,265,0,0,0,0,648,0,2006,SC20,RL,Pave,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,Jan,WD,Normal,181000
4438,4,4,3,6,5,2004,2004,169.0,4,3,4,3,3,6,662,1,0,186,848,5,848,0,0,848,1,0,1,0,1,1,4,4,8,1,2004.0,2,420,3,3,2,140,0,0,0,0,0,0,2008,SC120,RM,Pave,Lvl,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Jun,ConLD,Normal,144500
8712,4,4,2,5,5,1952,1952,0.0,2,3,3,3,2,1,0,1,0,540,540,3,1044,0,0,1044,0,0,1,0,2,1,2,4,8,0,1952.0,2,504,3,3,0,0,0,0,0,0,0,54,2010,SC20,C (all),Grvl,Bnk,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,N,FuseA,Basment,Unf,Jun,WD,Alloca,55993
9750,4,4,3,6,6,1958,1958,243.0,3,3,3,3,0,3,608,1,0,834,1442,4,1442,0,0,1442,0,0,1,1,4,1,3,7,8,0,1958.0,1,301,3,3,2,0,0,275,0,0,0,500,2007,SC20,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,Apr,COD,Normal,157900
8248,4,4,3,5,7,1918,1950,0.0,3,3,3,3,0,1,0,1,0,686,686,4,686,564,0,1250,0,1,1,1,3,1,2,7,8,0,1955.0,1,280,3,3,1,207,0,96,0,0,0,0,2006,SC50,RL,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasW,Y,SBrkr,Detchd,Unf,Jul,WD,Normal,116000
12137,2,4,3,7,5,1998,1998,442.0,3,3,4,3,0,1,0,1,0,1649,1649,5,1661,0,0,1661,0,0,2,0,3,1,4,6,8,0,1998.0,2,598,3,3,2,0,34,0,0,0,0,0,2010,SC20,RL,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,May,WD,Normal,224900
11425,3,4,3,5,6,1954,1954,0.0,3,3,3,3,0,4,486,1,0,522,1008,4,1008,0,0,1008,0,0,1,0,2,1,3,4,8,1,1954.0,1,275,3,3,2,0,0,120,0,0,0,0,2006,SC20,RL,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,Jul,WD,Normal,137000
13265,3,4,3,8,5,2002,2002,148.0,4,3,4,3,0,6,1218,1,0,350,1568,5,1689,0,0,1689,1,0,2,0,3,1,4,7,8,2,2002.0,3,857,3,3,2,150,59,0,0,0,0,0,2008,SC20,RL,Pave,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,Jul,WD,Normal,271000
8816,4,4,3,6,7,1971,1971,80.0,3,3,3,3,2,6,504,1,0,506,1010,4,1052,0,0,1052,1,0,1,0,3,1,3,6,8,0,1971.0,2,440,3,3,2,0,0,0,0,0,0,0,2010,SC80,RL,Pave,Lvl,Inside,ClearCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Unf,Jun,WD,Normal,155000
6371,3,4,3,7,5,2009,2010,128.0,4,3,4,3,1,6,733,1,0,625,1358,5,1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,2010.0,2,484,3,3,2,192,35,0,0,0,0,0,2010,SC120,RL,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,RFn,Jun,New,Partial,224000
7226,3,4,3,7,5,2003,2003,0.0,4,3,4,3,0,1,0,1,0,798,798,5,798,842,0,1640,0,0,2,1,3,1,4,6,8,0,2003.0,2,595,3,3,2,0,45,0,0,0,0,0,2008,SC60,RL,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Jun,WD,Normal,183000
6000,4,4,2,4,4,1953,1953,0.0,2,3,2,3,0,1,0,1,0,936,936,3,936,0,0,936,0,0,1,0,2,1,3,4,6,0,1974.0,2,576,3,3,2,0,32,112,0,0,0,0,2009,SC20,RM,Pave,Bnk,Inside,OldTown,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,N,SBrkr,Detchd,Unf,Feb,WD,Normal,93000
12394,3,4,3,7,5,2003,2003,0.0,4,3,4,3,3,1,0,1,0,847,847,5,847,886,0,1733,0,0,2,1,3,1,4,7,8,1,2003.0,2,433,3,3,2,100,48,0,0,0,0,0,2007,SC60,RL,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,BuiltIn,Fin,Oct,WD,Family,225000
9900,4,4,3,6,7,1940,1950,0.0,3,3,3,3,0,1,0,1,0,778,778,3,944,545,0,1489,0,0,2,0,3,1,3,7,8,1,1940.0,1,240,3,3,2,335,0,0,0,0,0,0,2009,SC50,RL,Pave,Lvl,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Jul,WD,Normal,139500
11216,4,4,3,8,5,2006,2006,0.0,4,3,4,4,0,1,0,1,0,1489,1489,5,1489,0,0,1489,0,0,2,0,3,1,4,7,8,1,2006.0,2,776,3,3,2,0,140,0,0,0,0,0,2006,SC20,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Jun,New,Partial,232600
14803,4,4,3,10,5,2007,2008,816.0,5,3,5,3,2,6,1636,1,0,442,2078,5,2084,0,0,2084,1,0,2,0,2,1,5,7,8,1,2007.0,3,1220,3,3,2,188,45,0,0,0,0,0,2008,SC20,RL,Pave,Lvl,Inside,NridgHt,PosN,PosN,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Jun,New,Partial,385000
8529,3,4,3,7,5,2001,2001,0.0,4,3,4,3,0,6,20,1,0,1434,1454,5,1434,0,0,1434,0,0,2,0,3,1,4,6,8,1,2001.0,2,527,3,3,2,290,39,0,0,0,0,0,2009,SC20,RL,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Apr,WD,Normal,189000
28698,2,4,1,5,5,1967,1967,0.0,3,3,3,4,3,2,249,5,764,0,1013,3,1160,966,0,2126,0,1,2,1,3,1,3,7,6,0,1967.0,2,538,3,3,2,486,0,0,0,225,0,0,2009,SC60,RL,Pave,Low,CulDSac,ClearCr,Norm,Norm,1Fam,2Story,Flat,Tar&Grv,Plywood,Plywood,None,PConc,GasA,Y,SBrkr,Attchd,Fin,Jun,WD,Abnorml,185000
2544,4,4,3,7,5,2005,2005,0.0,4,3,4,3,0,1,0,1,0,600,600,5,520,623,80,1223,0,0,2,1,2,1,4,4,8,0,2005.0,2,480,3,3,2,0,166,0,0,0,0,0,2006,SC160,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,RFn,Jul,WD,Normal,147400
11900,3,4,3,6,5,1957,1957,387.0,3,3,3,3,0,3,1040,1,0,352,1392,3,1392,0,0,1392,1,0,1,1,3,1,3,6,8,2,1957.0,2,458,3,3,2,0,0,0,0,192,0,0,2008,SC20,RL,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,FuseA,Attchd,RFn,Jun,WD,Normal,166000
3180,4,4,3,7,5,2005,2005,0.0,3,3,4,3,0,1,0,1,0,600,600,5,520,600,80,1200,0,0,2,1,2,1,4,4,8,0,2005.0,2,480,3,3,2,0,166,0,0,0,0,0,2006,SC160,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,RFn,Jun,WD,Normal,151000
9548,3,4,3,7,6,2003,2003,223.0,4,3,4,3,0,6,483,1,0,458,941,5,941,888,0,1829,1,0,2,1,3,1,4,7,8,1,2003.0,2,613,3,3,2,192,39,0,0,0,0,0,2010,SC60,RL,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,Jan,WD,Normal,237000
10004,4,4,3,6,6,1964,1964,180.0,3,3,3,3,0,3,196,4,345,975,1516,3,1516,0,0,1516,0,0,1,1,3,1,3,6,8,0,1964.0,2,472,3,3,2,0,0,0,0,152,0,0,2009,SC20,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,Feb,WD,Normal,167000
7875,4,4,3,5,6,1961,1961,136.0,3,3,3,3,0,3,572,1,0,572,1144,4,1144,0,0,1144,1,0,1,0,3,1,3,6,8,0,1961.0,2,456,3,3,2,0,0,0,0,0,0,0,2008,SC20,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Unf,Sep,WD,Normal,139950
9600,4,4,3,4,7,1950,1995,0.0,3,3,4,3,0,4,442,1,0,625,1067,3,1067,0,0,1067,0,0,2,0,2,1,4,4,6,0,1996.0,2,436,3,3,2,290,0,0,0,0,0,0,2010,SC20,RL,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Feb,WD,Normal,128000
8100,4,4,3,5,6,1948,1973,0.0,3,3,3,3,0,3,338,1,0,1221,1559,4,1559,0,0,1559,1,0,1,0,2,1,3,5,6,0,1948.0,2,812,3,3,2,0,116,230,0,0,0,0,2007,SC30,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Jun,COD,Normal,153500
1680,4,4,3,6,5,1973,1973,158.0,3,3,3,3,0,4,330,1,0,153,483,3,483,504,0,987,1,0,1,1,2,1,3,5,8,0,1973.0,1,264,3,3,2,0,0,0,0,0,0,0,2008,SC160,RM,Pave,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,Unf,Nov,WD,Normal,100000
9525,4,4,3,5,6,1995,2006,0.0,3,3,4,3,0,1,0,1,0,1099,1099,5,1099,0,0,1099,0,0,1,1,3,1,4,6,8,0,1999.0,1,352,3,3,2,278,0,0,0,0,0,0,2008,SC20,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Unf,Jun,WD,Normal,144000
11767,4,4,3,5,6,1946,1995,0.0,3,3,3,3,0,4,352,1,0,416,768,5,768,432,0,1200,0,0,1,0,3,1,3,6,8,0,1946.0,1,240,3,3,2,0,0,0,0,0,0,0,2008,SC50,RL,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,May,WD,Normal,130500
12155,3,4,3,6,8,1925,1950,0.0,3,3,3,3,0,4,156,1,0,516,672,3,810,672,0,1482,0,0,2,0,4,1,2,7,8,0,1934.0,1,400,3,3,1,0,0,254,0,0,0,0,2008,SC70,RH,Pave,Lvl,Inside,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,SBrkr,Detchd,Unf,Mar,WD,Normal,140000
10440,4,4,3,5,8,1904,2002,0.0,3,3,3,3,0,1,0,1,0,650,650,4,958,581,0,1539,0,0,2,0,3,1,4,8,8,1,1983.0,2,686,4,3,1,70,78,68,0,0,0,0,2008,SC70,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,Unf,Jun,WD,Normal,157500
9020,4,4,3,6,7,1966,1966,183.0,3,3,3,3,3,3,312,5,539,276,1127,3,1165,0,0,1165,1,0,1,1,3,1,3,6,8,0,1966.0,2,490,4,4,2,0,129,0,0,0,0,0,2008,SC80,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,May,WD,Normal,174900
12665,3,4,3,5,8,1915,1950,0.0,3,3,3,3,1,1,0,1,0,876,876,4,876,540,0,1416,0,0,1,1,4,1,3,7,8,1,1949.0,3,720,3,3,2,418,0,194,0,0,0,0,2008,SC50,RM,Pave,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Jun,WD,Normal,153900
16647,3,4,3,5,5,1975,1981,0.0,3,3,4,3,3,5,1390,1,0,0,1390,3,1701,0,0,1701,1,0,2,0,3,1,3,6,6,2,1975.0,2,611,3,3,2,0,0,0,0,0,0,0,2007,SC85,RL,Pave,Lvl,CulDSac,Sawyer,RRAe,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Basment,Fin,Jan,WD,Normal,171000
9317,4,4,3,7,5,1993,1993,137.0,4,3,4,3,0,5,513,1,0,227,740,5,1006,769,0,1775,1,0,2,1,3,1,4,7,8,1,1993.0,2,425,3,3,2,234,72,192,0,0,0,0,2009,SC60,RL,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Unf,Jul,WD,Normal,213000
15523,3,4,3,5,6,1972,1972,0.0,3,3,3,3,2,4,460,1,0,404,864,5,864,0,0,864,1,0,1,0,3,1,3,5,8,1,1972.0,1,338,3,3,2,0,0,0,0,0,0,0,2009,SC20,RL,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Aug,WD,Normal,133500
45600,2,4,3,6,8,1908,1997,0.0,3,3,3,3,0,1,0,1,0,907,907,3,1307,1051,0,2358,0,0,3,0,5,1,3,10,8,1,1908.0,2,360,2,3,2,486,40,0,0,175,0,0,2008,SC50,RL,Pave,Bnk,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Sep,WD,Normal,240000
9600,4,4,3,6,7,1976,1994,360.0,4,4,3,3,0,1,0,1,0,528,528,5,1094,761,0,1855,0,0,2,1,3,1,3,7,8,1,1976.0,2,512,3,3,2,113,100,0,0,0,0,0,2007,SC80,RL,Pave,Lvl,FR2,Veenker,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,Aug,WD,Normal,187000
4435,4,4,3,6,5,2003,2003,170.0,4,3,4,3,2,6,659,1,0,189,848,5,848,0,0,848,1,0,1,0,1,1,4,3,8,0,2003.0,2,420,3,3,2,140,0,0,0,0,0,0,2007,SC120,RM,Pave,Lvl,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Nov,WD,Normal,131500
3196,4,4,3,8,5,2003,2003,40.0,4,3,4,3,3,1,0,1,0,1273,1273,5,1456,0,0,1456,0,0,2,0,2,1,4,7,8,1,2003.0,2,400,3,3,2,143,20,0,0,0,0,0,2006,SC120,RL,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,May,WD,Normal,215000
7128,4,4,3,7,5,1941,1950,0.0,3,4,3,3,0,3,364,1,0,554,918,4,918,728,0,1646,0,0,2,0,4,1,3,7,8,2,1941.0,1,240,3,3,2,0,0,0,0,126,0,0,2007,SC75,RL,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Aug,WD,Normal,164000
12095,3,4,3,6,6,1964,1964,115.0,3,4,3,3,3,3,564,1,0,563,1127,3,1445,0,0,1445,0,0,1,1,3,1,3,7,8,1,1964.0,2,645,3,3,2,180,0,0,0,0,0,0,2009,SC80,RL,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,Aug,WD,Normal,158000
17920,4,4,3,5,4,1955,1974,0.0,3,3,3,3,1,5,306,3,1085,372,1763,3,1779,0,0,1779,1,0,1,1,3,1,3,6,8,1,1955.0,2,454,3,3,2,0,418,0,0,312,0,0,2006,SC20,RL,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Jul,WD,Abnorml,170000
6897,3,4,3,5,8,1962,2010,0.0,3,4,3,3,0,5,659,1,0,381,1040,5,1040,0,0,1040,1,0,1,1,3,1,3,6,8,0,1962.0,1,260,3,3,2,0,104,0,0,0,0,0,2010,SC20,RL,Pave,Lvl,Corner,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Apr,WD,Normal,127000
